BB;;192;601923050;Wasserwesen;15621;;8617;;100;KL;20201;1;0;3.65364e+006
BB;;192;601923060;Bauproduktionstechnik;1218;;8617;;60;KL;20201;1;0;3.65364e+006
BB;;192;601924010;Geotechnik III;1126;;3281;;90;KL;20201;1;0;3.65364e+006
BB;;192;601924020;Stahlbetonbau I;15282;;3281;;90;KL;20201;1;0;3.65364e+006
BB;;192;601924030;Ingenieurholzbau I;15291;;16003;;90;KL;20201;1;0;3.65364e+006
BB;;192;601924040;Verkehrswesen II;360;;203;;60;KL;20201;1;0;3.65364e+006
BB;;192;601924045;Vorl. Verkehrswesen II;360;;203;;60;KL;20201;1;0;3.65364e+006
BB;;192;601924050;Siedlungswasserwirtsch. I;15941;;203;;60;KL;20201;1;0;3.65364e+006
BB;;192;601924060;Wasserwirtschaft/-bau I;15621;;203;;60;KL;20201;1;0;3.65364e+006
BB;;192;601925011;Arbeitsschutz;8412;;203;;60;KL;20201;1;0;3.65364e+006
BB;BM;162;6020;Planung u. Konstruktion I;787;;203;;60;KL;20201;1;0;3.65364e+006
BB;BM;162;6030;Planung/Konstruktion II;115;;203;;120;KL;20201;1;0;3.65364e+006
BB;BM;162;6040;Baumanagement I;15461;;15862;;90;KL;20201;1;0;3.65364e+006
BB;BM;162;6050;Baumanagement II;1218;;15862;;60;KL;20201;1;0;3.65364e+006
BB;BM;162;6060;Baumanagement III;1108;;1218;;60;KL;20201;1;0;3.65364e+006
BB;BM;162;7030;Baubetriebswirtsch.;132;;1111;;120;KL;20201;1;0;3.65364e+006
BB;KI;162;6020;Baustatik II;15291;;1111;;150;KL;20201;1;0;3.65364e+006
BB;KI;162;6030;Stahl-/Spannbetonbau;15282;;1969;;150;KL;20201;1;0;3.65364e+006
BB;KI;162;6040;Stahlbau;834;;1969;;120;KL;20201;1;0;3.65364e+006
BB;KI;162;7020;Geotechnik IV;1126;;1969;;90;KL;20201;1;0;3.65364e+006
BB;KI;162;7030;Ingenieurholzbau;16003;;1969;;90;KL;20201;1;0;3.65364e+006
BB;WV;162;6020;Verkehrswesen III;14230;;6874;;120;KL;20201;1;0;3.65364e+006
BB;WV;162;6030;Hydromechanik;15621;;6874;;60;KL;20201;1;0;3.65364e+006
